time,open,high,low,close,Plot,Plot,Shapes,Shapes,Plot,Plot,Plot,Plot,Shapes,Shapes,Plot,Plot
1655118000,1.2201,1.22013,1.21618,1.21618,6.436177547979146e+307,-1.1353484234112471e+308,6.436177547979146e+307,NaN,NaN,NaN,6.436177547979146e+307,-1.1353484234112471e+308,6.436177547979146e+307,NaN,NaN,NaN
1655121600,1.21618,1.22086,1.21618,1.21948,-9.665148124273708e+307,1.4412566477642978e+308,NaN,-9.665148124273708e+307,NaN,NaN,-9.665148124273708e+307,1.4412566477642978e+308,NaN,-9.665148124273708e+307,NaN,NaN
1655125200,1.21948,1.21957,1.21709,1.21783,1.119605249200455e+308,NaN,1.119605249200455e+308,NaN,NaN,NaN,1.119605249200455e+308,NaN,1.119605249200455e+308,NaN,NaN,NaN
1655128800,1.21783,1.21853,1.21231,1.213,-1.4212716334547331e+308,-9.57366910411234e+307,NaN,-1.4212716334547331e+308,NaN,NaN,-1.4212716334547331e+308,-9.57366910411234e+307,NaN,-1.4212716334547331e+308,NaN,NaN
1655132400,1.213,1.21718,1.213,1.21686,NaN,7.502788629620222e+307,NaN,NaN,NaN,NaN,NaN,7.502788629620222e+307,NaN,NaN,NaN,NaN
1655136000,1.21686,1.2200199999999999,1.21643,1.21737,9.44091695733993e+307,-1.1266868092096788e+308,NaN,NaN,NaN,NaN,9.44091695733993e+307,-1.1266868092096788e+308,NaN,NaN,NaN,NaN
1655139600,1.21737,1.2186299999999999,1.21592,1.21744,-7.398752101249516e+307,1.3051475772295625e+308,NaN,-7.398752101249516e+307,NaN,NaN,-7.398752101249516e+307,1.3051475772295625e+308,NaN,-7.398752101249516e+307,NaN,NaN
1655143200,1.21744,1.21764,1.21384,1.21407,1.1110637402445632e+308,NaN,1.1110637402445632e+308,NaN,NaN,NaN,1.1110637402445632e+308,NaN,1.1110637402445632e+308,NaN,NaN,NaN
1655146800,1.21407,1.21644,1.21067,1.21259,-1.2870499031980237e+308,-9.22413002228024e+307,NaN,-1.2870499031980237e+308,NaN,NaN,-1.2870499031980237e+308,-9.22413002228024e+307,NaN,-1.2870499031980237e+308,NaN,NaN
1655150400,1.21259,1.21366,1.21226,1.21309,NaN,7.228858350616608e+307,NaN,NaN,NaN,NaN,NaN,7.228858350616608e+307,NaN,NaN,NaN,NaN
1655154000,1.21309,1.21343,1.21213,1.21336,9.096224717715287e+307,-1.0855509532989787e+308,NaN,NaN,NaN,NaN,9.096224717715287e+307,-1.0855509532989787e+308,NaN,NaN,NaN,NaN
1655157600,1.21336,1.21388,1.21221,1.21352,-7.128620243959483e+307,1.257496036233201e+308,NaN,-7.128620243959483e+307,NaN,NaN,-7.128620243959483e+307,1.257496036233201e+308,NaN,-7.128620243959483e+307,NaN,NaN
1655161200,1.21352,1.21444,1.21315,1.21418,1.0704982897993202e+308,NaN,1.0704982897993202e+308,NaN,NaN,NaN,1.0704982897993202e+308,NaN,1.0704982897993202e+308,NaN,NaN,NaN
1655164800,1.21418,1.2161,1.21321,1.21555,-1.240059116641312e+308,-8.8873527738058e+307,NaN,-1.240059116641312e+308,NaN,NaN,-1.240059116641312e+308,-8.8873527738058e+307,NaN,-1.240059116641312e+308,NaN,NaN
1655168400,1.21555,1.2157499999999999,1.21339,1.21362,NaN,6.964929392649652e+307,NaN,NaN,NaN,NaN,NaN,6.964929392649652e+307,NaN,NaN,NaN,NaN
1655172000,1.21362,1.216,1.21352,1.21562,8.764117351000168e+307,-1.0459169864915093e+308,NaN,NaN,NaN,NaN,8.764117351000168e+307,-1.0459169864915093e+308,NaN,NaN,NaN,NaN
1655175600,1.21562,1.21788,1.21539,1.21765,-6.868351025574548e+307,1.211584275012662e+308,NaN,-6.868351025574548e+307,NaN,NaN,-6.868351025574548e+307,1.211584275012662e+308,NaN,-6.868351025574548e+307,NaN,NaN
1655179200,1.21765,1.21957,1.21721,1.21759,1.0314139026902485e+308,NaN,1.0314139026902485e+308,NaN,NaN,NaN,1.0314139026902485e+308,NaN,1.0314139026902485e+308,NaN,NaN,NaN
1655182800,1.21759,1.21928,1.21675,1.21894,-1.1947839854105763e+308,-8.562871418257418e+307,NaN,-1.1947839854105763e+308,NaN,NaN,-1.1947839854105763e+308,-8.562871418257418e+307,NaN,-1.1947839854105763e+308,NaN,NaN
1655186400,1.21894,1.22086,1.21649,1.21655,NaN,6.710636602867894e+307,NaN,NaN,NaN,NaN,NaN,6.710636602867894e+307,NaN,NaN,NaN,NaN
1655190000,1.21655,1.21993,1.21562,1.21801,8.444135377670688e+307,-1.0077300741222696e+308,NaN,NaN,NaN,NaN,8.444135377670688e+307,-1.0077300741222696e+308,NaN,NaN,NaN,NaN
1655193600,1.21801,1.21847,1.21498,1.21526,-6.617584356591949e+307,1.1673487734045878e+308,NaN,-6.617584356591949e+307,NaN,NaN,-6.617584356591949e+307,1.1673487734045878e+308,NaN,-6.617584356591949e+307,NaN,NaN
1655197200,1.21526,1.21591,1.21017,1.21057,9.937565046107232e+307,NaN,9.937565046107232e+307,NaN,NaN,NaN,9.937565046107232e+307,NaN,9.937565046107232e+307,NaN,NaN,NaN
1655200800,1.21057,1.21163,1.20818,1.20863,-1.1511618701372668e+308,-8.250237026903916e+307,NaN,-1.1511618701372668e+308,NaN,NaN,-1.1511618701372668e+308,-8.250237026903916e+307,NaN,-1.1511618701372668e+308,NaN,NaN
1655204400,1.20863,1.2097499999999999,1.20635,1.20682,NaN,6.465628160319181e+307,NaN,NaN,NaN,NaN,NaN,6.465628160319181e+307,NaN,NaN,NaN,NaN
1655208000,1.20682,1.2098,1.20623,1.20766,8.135836094012645e+307,-9.709373835652099e+307,NaN,NaN,NaN,NaN,8.135836094012645e+307,-9.709373835652099e+307,NaN,NaN,NaN,NaN
1655211600,1.20766,1.20837,1.20427,1.20542,-6.37597329454302e+307,1.1247283303961288e+308,NaN,-6.37597329454302e+307,NaN,NaN,-6.37597329454302e+307,1.1247283303961288e+308,NaN,-6.37597329454302e+307,NaN,NaN
1655215200,1.20542,1.20579,1.19996,1.2001,9.574739955320356e+307,-1.4277750774002632e+308,9.574739955320356e+307,NaN,NaN,NaN,9.574739955320356e+307,-1.4277750774002632e+308,9.574739955320356e+307,NaN,NaN,NaN
1655218800,1.2001,1.20241,1.1988699999999999,1.2014799999999999,-1.1091324184451187e+308,NaN,NaN,-1.1091324184451187e+308,NaN,NaN,-1.1091324184451187e+308,NaN,NaN,-1.1091324184451187e+308,NaN,NaN
1655222400,1.2014799999999999,1.20153,1.19896,1.19946,1.4079770036866416e+308,9.48411663344774e+307,1.4079770036866416e+308,NaN,NaN,NaN,1.4079770036866416e+308,9.48411663344774e+307,1.4079770036866416e+308,NaN,NaN,NaN
1655226000,1.19946,1.2031,1.19851,1.19854,NaN,-7.432607254919466e+307,NaN,NaN,NaN,NaN,NaN,-7.432607254919466e+307,NaN,NaN,NaN,NaN
1655229600,1.19854,1.19976,1.19703,1.19716,-9.352606255384918e+307,1.1161477372684312e+308,NaN,NaN,NaN,NaN,-9.352606255384918e+307,1.1161477372684312e+308,NaN,NaN,NaN,NaN
1655233200,1.19716,1.19891,1.19334,1.19845,7.329543888254435e+307,-1.2929391763696854e+308,7.329543888254435e+307,NaN,NaN,NaN,7.329543888254435e+307,-1.2929391763696854e+308,7.329543888254435e+307,NaN,NaN,NaN
1655236800,1.19845,1.19973,1.19817,1.19958,-1.100670807093989e+308,NaN,NaN,-1.100670807093989e+308,NaN,NaN,-1.100670807093989e+308,NaN,NaN,-1.100670807093989e+308,NaN,NaN
1655240400,1.19958,1.1999,1.19898,1.1996499999999999,1.2750107886802143e+308,9.13784715369103e+307,1.2750107886802143e+308,NaN,NaN,NaN,1.2750107886802143e+308,9.13784715369103e+307,1.2750107886802143e+308,NaN,NaN,NaN
1655244000,1.1996499999999999,1.20069,1.19922,1.20052,NaN,-7.161239330328548e+307,NaN,NaN,NaN,NaN,NaN,-7.161239330328548e+307,NaN,NaN,NaN,NaN
1655247600,1.20052,1.20123,1.20015,1.20108,-9.01113828028641e+307,1.0753966677431432e+308,NaN,NaN,NaN,NaN,-9.01113828028641e+307,1.0753966677431432e+308,NaN,NaN,NaN,NaN
1655251200,1.20108,1.2019,1.19991,1.20188,7.061938854793644e+307,-1.2457333697287513e+308,7.061938854793644e+307,NaN,NaN,NaN,7.061938854793644e+307,-1.2457333697287513e+308,7.061938854793644e+307,NaN,NaN,NaN
1655254800,1.20188,1.20385,1.20154,1.20321,-1.060484807439398e+308,NaN,NaN,-1.060484807439398e+308,NaN,NaN,-1.060484807439398e+308,NaN,NaN,-1.060484807439398e+308,NaN,NaN
1655258400,1.20321,1.2041,1.20295,1.20355,1.2284595557563747e+308,8.804220132609714e+307,1.2284595557563747e+308,NaN,NaN,NaN,1.2284595557563747e+308,8.804220132609714e+307,1.2284595557563747e+308,NaN,NaN,NaN
1655262000,1.20355,1.2038,1.20216,1.20222,NaN,-6.899779174030923e+307,NaN,NaN,NaN,NaN,NaN,-6.899779174030923e+307,NaN,NaN,NaN,NaN
1655265600,1.20222,1.20229,1.1998199999999999,1.20013,-8.682137458710029e+307,1.0361334385923912e+308,NaN,NaN,NaN,NaN,-8.682137458710029e+307,1.0361334385923912e+308,NaN,NaN,NaN,NaN
1655269200,1.20013,1.20205,1.19889,1.20019,6.804104204732607e+307,-1.2002510688964033e+308,6.804104204732607e+307,NaN,NaN,NaN,6.804104204732607e+307,-1.2002510688964033e+308,6.804104204732607e+307,NaN,NaN,NaN
1655272800,1.20019,1.20385,1.20012,1.20325,-1.021766017197313e+308,NaN,NaN,-1.021766017197313e+308,NaN,NaN,-1.021766017197313e+308,NaN,NaN,-1.021766017197313e+308,NaN,NaN
1655276400,1.20325,1.20403,1.20118,1.20316,1.1836079298523099e+308,8.482773988196997e+307,1.1836079298523099e+308,NaN,NaN,NaN,1.1836079298523099e+308,8.482773988196997e+307,1.1836079298523099e+308,NaN,NaN,NaN
1655280000,1.20316,1.20895,1.20278,1.2088,NaN,-6.647865048829013e+307,NaN,NaN,NaN,NaN,NaN,-6.647865048829013e+307,NaN,NaN,NaN,NaN
1655283600,1.2088,1.20964,1.20672,1.20904,-8.365148609121107e+307,9.983037280767486e+307,NaN,NaN,NaN,NaN,-8.365148609121107e+307,9.983037280767486e+307,NaN,NaN,NaN,NaN
1655287200,1.20904,1.21034,1.20805,1.20916,6.555683216859674e+307,-1.1564293478793444e+308,6.555683216859674e+307,NaN,NaN,NaN,6.555683216859674e+307,-1.1564293478793444e+308,6.555683216859674e+307,NaN,NaN,NaN
1655290800,1.20916,1.21248,1.20883,1.21126,-9.844608678742623e+307,NaN,NaN,-9.844608678742623e+307,NaN,NaN,-9.844608678742623e+307,NaN,NaN,-9.844608678742623e+307,NaN,NaN
1655294400,1.21126,1.21184,1.20583,1.20633,1.1403938575305441e+308,8.173063991018384e+307,1.1403938575305441e+308,NaN,NaN,NaN,1.1403938575305441e+308,8.173063991018384e+307,1.1403938575305441e+308,NaN,NaN,NaN
1655298000,1.20633,1.2077,1.20569,1.20764,-1.4476615234089436e+308,-6.405148424717442e+307,NaN,-1.4476615234089436e+308,NaN,NaN,-1.4476615234089436e+308,-6.405148424717442e+307,NaN,-1.4476615234089436e+308,NaN,NaN
1655301600,1.20764,1.20968,1.2064,1.20685,NaN,9.618551977685914e+307,NaN,NaN,NaN,NaN,NaN,9.618551977685914e+307,NaN,NaN,NaN,NaN
1655305200,1.20685,1.20713,1.20458,1.20571,9.616214031950104e+307,-1.1142075781413652e+308,NaN,NaN,NaN,NaN,9.616214031950104e+307,-1.1142075781413652e+308,NaN,NaN,NaN,NaN
1655308800,1.20571,1.20737,1.20475,1.20643,-7.53613066362598e+307,1.4144196141662537e+308,NaN,-7.53613066362598e+307,NaN,NaN,-7.53613066362598e+307,1.4144196141662537e+308,NaN,-7.53613066362598e+307,NaN,NaN
1655312400,1.20643,1.21054,1.20629,1.20982,1.1316937515295254e+308,NaN,1.1316937515295254e+308,NaN,NaN,NaN,1.1316937515295254e+308,NaN,1.1316937515295254e+308,NaN,NaN,NaN
1655316000,1.20982,1.21633,1.20275,1.21228,-1.3109475906713278e+308,-9.39540184005346e+307,NaN,-1.3109475906713278e+308,NaN,NaN,-1.3109475906713278e+308,-9.39540184005346e+307,NaN,-1.3109475906713278e+308,NaN,NaN
1655319600,1.21228,1.22042,1.21138,1.21878,NaN,7.363082359509011e+307,NaN,NaN,NaN,NaN,NaN,7.363082359509011e+307,NaN,NaN,NaN,NaN
1655323200,1.21878,1.21981,1.21707,1.21757,9.265121615147754e+307,-1.1057072482132828e+308,NaN,NaN,NaN,NaN,9.265121615147754e+307,-1.1057072482132828e+308,NaN,NaN,NaN,NaN
1655326800,1.21757,1.21773,1.21696,1.21705,-7.260983051557473e+307,1.2808449733631047e+308,NaN,-7.260983051557473e+307,NaN,NaN,-7.260983051557473e+307,1.2808449733631047e+308,NaN,-7.260983051557473e+307,NaN,NaN
1655330400,1.21705,1.21748,1.2158,1.21627,1.0903750898416216e+308,NaN,1.0903750898416216e+308,NaN,NaN,NaN,1.0903750898416216e+308,NaN,1.0903750898416216e+308,NaN,NaN,NaN
1655334000,1.21627,1.21752,1.21583,1.21747,-1.2630842885047183e+308,-9.052371378388013e+307,NaN,-1.2630842885047183e+308,NaN,NaN,-1.2630842885047183e+308,-9.052371378388013e+307,NaN,-1.2630842885047183e+308,NaN,NaN
1655337600,1.21747,1.2189,1.21746,1.21778,NaN,7.094252820968622e+307,NaN,NaN,NaN,NaN,NaN,7.094252820968622e+307,NaN,NaN,NaN,NaN
1655341200,1.21778,1.21859,1.21413,1.21434,8.926847744680432e+307,-1.0653373657666927e+308,NaN,NaN,NaN,NaN,8.926847744680432e+307,-1.0653373657666927e+308,NaN,NaN,NaN,NaN
1655344800,1.21434,1.21653,1.21423,1.21618,-6.995881205918201e+307,1.2340807316612174e+308,NaN,-6.995881205918201e+307,NaN,NaN,-6.995881205918201e+307,1.2340807316612174e+308,NaN,-6.995881205918201e+307,NaN,NaN
1655348400,1.21618,1.21713,1.2154099999999999,1.2157499999999999,1.0505649915803269e+308,NaN,1.0505649915803269e+308,NaN,NaN,NaN,1.0505649915803269e+308,NaN,1.0505649915803269e+308,NaN,NaN,NaN
1655352000,1.2157499999999999,1.21588,1.21418,1.21461,-1.2169684976120874e+308,-8.721865117351084e+307,NaN,-1.2169684976120874e+308,NaN,NaN,-1.2169684976120874e+308,-8.721865117351084e+307,NaN,-1.2169684976120874e+308,NaN,NaN
1655355600,1.21461,1.21547,1.21332,1.21402,NaN,6.835238373074137e+307,NaN,NaN,NaN,NaN,NaN,6.835238373074137e+307,NaN,NaN,NaN,NaN
1655359200,1.21402,1.21515,1.21145,1.21164,8.600924409499543e+307,-1.0264414063782943e+308,NaN,NaN,NaN,NaN,8.600924409499543e+307,-1.0264414063782943e+308,NaN,NaN,NaN,NaN
1655362800,1.21164,1.21168,1.20584,1.20906,-6.740458351134899e+307,1.1890238740279971e+308,NaN,-6.740458351134899e+307,NaN,NaN,-6.740458351134899e+307,1.1890238740279971e+308,NaN,-6.740458351134899e+307,NaN,NaN
1655366400,1.20906,1.21351,1.208,1.21281,1.01220837839801e+308,NaN,1.01220837839801e+308,NaN,NaN,NaN,1.01220837839801e+308,NaN,1.01220837839801e+308,NaN,NaN,NaN
1655370000,1.21281,1.21416,1.20937,1.21329,-1.172536415549506e+308,-8.403425792591804e+307,NaN,-1.172536415549506e+308,NaN,NaN,-1.172536415549506e+308,-8.403425792591804e+307,NaN,-1.172536415549506e+308,NaN,NaN
1655373600,1.21329,1.21827,1.21257,1.21548,NaN,6.5856806623317e+307,NaN,NaN,NaN,NaN,NaN,6.5856806623317e+307,NaN,NaN,NaN,NaN
1655377200,1.21548,1.21767,1.20406,1.21322,8.286900685856077e+307,-9.889655564363107e+307,NaN,NaN,NaN,NaN,8.286900685856077e+307,-9.889655564363107e+307,NaN,NaN,NaN,NaN
1655380800,1.21322,1.22467,1.21303,1.22214,-6.494361102779914e+307,1.1456120630823204e+308,NaN,-6.494361102779914e+307,NaN,NaN,-6.494361102779914e+307,1.1456120630823204e+308,NaN,-6.494361102779914e+307,NaN,NaN
1655384400,1.22214,1.22836,1.2221,1.22481,9.752521828829572e+307,-1.454285722012489e+308,9.752521828829572e+307,NaN,NaN,NaN,9.752521828829572e+307,-1.454285722012489e+308,9.752521828829572e+307,NaN,NaN,NaN
1655388000,1.22481,1.22816,1.22239,1.22737,-1.1297265693297507e+308,NaN,NaN,-1.1297265693297507e+308,NaN,NaN,-1.1297265693297507e+308,NaN,NaN,-1.1297265693297507e+308,NaN,NaN
1655391600,1.22737,1.23462,1.22689,1.23418,1.4341200415906855e+308,9.660215831080495e+307,1.4341200415906855e+308,NaN,NaN,NaN,1.4341200415906855e+308,9.660215831080495e+307,1.4341200415906855e+308,NaN,NaN,NaN
1655395200,1.23418,1.24059,1.23185,1.23803,NaN,-7.570614433078228e+307,NaN,NaN,NaN,NaN,NaN,-7.570614433078228e+307,NaN,NaN,NaN,NaN
1655398800,1.23803,1.2397799999999999,1.23616,1.2368,-9.526263594386844e+307,1.1368721472023412e+308,NaN,NaN,NaN,NaN,-9.526263594386844e+307,1.1368721472023412e+308,NaN,NaN,NaN,NaN
1655402400,1.2368,1.23712,1.23484,1.23556,7.46563740625101e+307,-1.316946214699821e+308,7.46563740625101e+307,NaN,NaN,NaN,7.46563740625101e+307,-1.316946214699821e+308,7.46563740625101e+307,NaN,NaN,NaN
1655406000,1.23556,1.23827,1.23444,1.23582,-1.1211078444563814e+308,NaN,NaN,-1.1211078444563814e+308,NaN,NaN,-1.1211078444563814e+308,NaN,NaN,-1.1211078444563814e+308,NaN,NaN
1655409600,1.23582,1.23596,1.23446,1.23513,1.2986849362616408e+308,9.307516888263957e+307,1.2986849362616408e+308,NaN,NaN,NaN,1.2986849362616408e+308,9.307516888263957e+307,1.2986849362616408e+308,NaN,NaN,NaN
1655413200,1.23513,1.23532,1.23454,1.23515,NaN,-7.294207802656219e+307,NaN,NaN,NaN,NaN,NaN,-7.294207802656219e+307,NaN,NaN,NaN,NaN
1655416800,1.23515,1.23588,1.23384,1.23416,-9.178455309615208e+307,1.0953644198961093e+308,NaN,NaN,NaN,NaN,-9.178455309615208e+307,1.0953644198961093e+308,NaN,NaN,NaN,NaN
1655420400,1.23416,1.23602,1.23373,1.23497,7.193063535575719e+307,-1.2688638999986891e+308,7.193063535575719e+307,NaN,NaN,NaN,7.193063535575719e+307,-1.2688638999986891e+308,7.193063535575719e+307,NaN,NaN,NaN
1655424000,1.23497,1.23524,1.23188,1.23251,-1.0801756791261927e+308,NaN,NaN,-1.0801756791261927e+308,NaN,NaN,-1.0801756791261927e+308,NaN,NaN,-1.0801756791261927e+308,NaN,NaN
1655427600,1.23251,1.23312,1.23153,1.23198,1.2512693492726273e+308,8.967695146789408e+307,1.2512693492726273e+308,NaN,NaN,NaN,1.2512693492726273e+308,8.967695146789408e+307,1.2512693492726273e+308,NaN,NaN,NaN
1655431200,1.23198,1.23228,1.2301199999999999,1.23088,NaN,-7.027892906005172e+307,NaN,NaN,NaN,NaN,NaN,-7.027892906005172e+307,NaN,NaN,NaN,NaN
1655434800,1.23088,1.23136,1.22852,1.22875,-8.843345666000958e+307,1.055372158889556e+308,NaN,NaN,NaN,NaN,-8.843345666000958e+307,1.055372158889556e+308,NaN,NaN,NaN,NaN
1655438400,1.22875,1.23089,1.22873,1.23053,6.930441462842383e+307,-1.2225370928203497e+308,6.930441462842383e+307,NaN,NaN,NaN,6.930441462842383e+307,-1.2225370928203497e+308,6.930441462842383e+307,NaN,NaN,NaN
1655442000,1.23053,1.23124,1.22811,1.22816,-1.0407379660620393e+308,NaN,NaN,-1.0407379660620393e+308,NaN,NaN,-1.0407379660620393e+308,NaN,NaN,-1.0407379660620393e+308,NaN,NaN
1655445600,1.22816,1.2290699999999999,1.22539,1.22619,1.2055849272696219e+308,8.640280454086849e+307,1.2055849272696219e+308,NaN,NaN,NaN,1.2055849272696219e+308,8.640280454086849e+307,1.2055849272696219e+308,NaN,NaN,NaN
1655449200,1.22619,1.2318,1.22523,1.2299,NaN,-6.771301289262939e+307,NaN,NaN,NaN,NaN,NaN,-6.771301289262939e+307,NaN,NaN,NaN,NaN
1655452800,1.2299,1.23425,1.2286299999999999,1.23149,-8.52047103028892e+307,1.0168400338079658e+308,NaN,NaN,NaN,NaN,-8.52047103028892e+307,1.0168400338079658e+308,NaN,NaN,NaN,NaN
1655456400,1.23149,1.2335,1.22774,1.23016,6.677407843310611e+307,-1.1779016987741372e+308,6.677407843310611e+307,NaN,NaN,NaN,6.677407843310611e+307,-1.1779016987741372e+308,6.677407843310611e+307,NaN,NaN,NaN
1655460000,1.23016,1.23274,1.22832,1.22987,-1.0027401421212818e+308,NaN,NaN,-1.0027401421212818e+308,NaN,NaN,-1.0027401421212818e+308,NaN,NaN,-1.0027401421212818e+308,NaN,NaN
1655463600,1.22987,1.23158,1.226,1.2262899999999999,1.161568464619223e+308,8.324819823073808e+307,1.161568464619223e+308,NaN,NaN,NaN,1.161568464619223e+308,8.324819823073808e+307,1.161568464619223e+308,NaN,NaN,NaN
1655467200,1.2262899999999999,1.22866,1.22517,1.22665,NaN,-6.524077950988086e+307,NaN,NaN,NaN,NaN,NaN,-6.524077950988086e+307,NaN,NaN,NaN,NaN
1655470800,1.22665,1.22682,1.2221,1.22272,-8.209384696688267e+307,9.797147344141643e+307,NaN,NaN,NaN,NaN,-8.209384696688267e+307,9.797147344141643e+307,NaN,NaN,NaN,NaN
1655474400,1.22272,1.22294,1.21726,1.21834,6.433612598124346e+307,-1.134895963585198e+308,6.433612598124346e+307,NaN,NaN,NaN,6.433612598124346e+307,-1.134895963585198e+308,6.433612598124346e+307,NaN,NaN,NaN
1655478000,1.21834,1.2219,1.21773,1.2200199999999999,-9.66129636286825e+307,1.4406822771845774e+308,NaN,-9.66129636286825e+307,NaN,NaN,-9.66129636286825e+307,1.4406822771845774e+308,NaN,-9.66129636286825e+307,NaN,NaN
1655481600,1.2200199999999999,1.22048,1.21824,1.21882,1.1191590633549026e+308,NaN,1.1191590633549026e+308,NaN,NaN,NaN,1.1191590633549026e+308,NaN,1.1191590633549026e+308,NaN,NaN,NaN
1655485200,1.21882,1.22239,1.21868,1.22169,-1.4207052273165112e+308,-9.569853798988227e+307,NaN,-1.4207052273165112e+308,NaN,NaN,-1.4207052273165112e+308,-9.569853798988227e+307,NaN,-1.4207052273165112e+308,NaN,NaN
1655488800,1.22169,1.22306,1.22074,1.22105,NaN,7.499798613191573e+307,NaN,NaN,NaN,NaN,NaN,7.499798613191573e+307,NaN,NaN,NaN,NaN
1655492400,1.22105,1.22241,1.2205,1.22127,9.437154556691656e+307,-1.126237801216014e+308,NaN,NaN,NaN,NaN,9.437154556691656e+307,-1.126237801216014e+308,NaN,NaN,NaN,NaN
1655496000,1.22127,1.22329,1.22091,1.22181,-7.395803545528929e+307,1.3046274489292234e+308,NaN,-7.395803545528929e+307,NaN,NaN,-7.395803545528929e+307,1.3046274489292234e+308,NaN,-7.395803545528929e+307,NaN,NaN
1655672400,1.22181,1.22231,1.22119,1.2223,1.1106209583669704e+308,NaN,1.1106209583669704e+308,NaN,NaN,NaN,1.1106209583669704e+308,NaN,1.1106209583669704e+308,NaN,NaN,NaN
1655676000,1.2223,1.22269,1.2206299999999999,1.22247,-1.2865369871950517e+308,-9.220454015708801e+307,NaN,-1.2865369871950517e+308,NaN,NaN,-1.2865369871950517e+308,-9.220454015708801e+307,NaN,-1.2865369871950517e+308,NaN,NaN
1655679600,1.22247,1.22312,1.22122,1.22282,NaN,7.225977501069097e+307,NaN,NaN,NaN,NaN,NaN,7.225977501069097e+307,NaN,NaN,NaN,NaN
1655683200,1.22282,1.22282,1.22137,1.22229,9.092599684052838e+307,-1.0851183387945948e+308,NaN,NaN,NaN,NaN,9.092599684052838e+307,-1.0851183387945948e+308,NaN,NaN,NaN,NaN
1655686800,1.22229,1.22267,1.21987,1.22009,-7.125779341370428e+307,1.2569948980573958e+308,NaN,-7.125779341370428e+307,NaN,NaN,-7.125779341370428e+307,1.2569948980573958e+308,NaN,-7.125779341370428e+307,NaN,NaN
1655690400,1.22009,1.22355,1.22,1.22268,1.0700716740926345e+308,NaN,1.0700716740926345e+308,NaN,NaN,NaN,1.0700716740926345e+308,NaN,1.0700716740926345e+308,NaN,NaN,NaN
1655694000,1.22268,1.22527,1.22251,1.2249,-1.2395649274385647e+308,-8.883810979932521e+307,NaN,-1.2395649274385647e+308,NaN,NaN,-1.2395649274385647e+308,-8.883810979932521e+307,NaN,-1.2395649274385647e+308,NaN,NaN
1655697600,1.2249,1.22505,1.22347,1.22348,NaN,6.962153724250012e+307,NaN,NaN,NaN,NaN,NaN,6.962153724250012e+307,NaN,NaN,NaN,NaN
1655701200,1.22348,1.22433,1.22274,1.22401,8.760624668991425e+307,-1.0455001669425394e+308,NaN,NaN,NaN,NaN,8.760624668991425e+307,-1.0455001669425394e+308,NaN,NaN,NaN,NaN
1655704800,1.22401,1.22527,1.22296,1.22363,-6.86561384565146e+307,1.211101433623171e+308,NaN,-6.86561384565146e+307,NaN,NaN,-6.86561384565146e+307,1.211101433623171e+308,NaN,-6.86561384565146e+307,NaN,NaN
1655708400,1.22363,1.22464,1.22174,1.2226,1.0310028629201021e+308,NaN,1.0310028629201021e+308,NaN,NaN,NaN,1.0310028629201021e+308,NaN,1.0310028629201021e+308,NaN,NaN,NaN
1655712000,1.2226,1.22472,1.22247,1.22456,-1.1943078392839275e+308,-8.55945893691469e+307,NaN,-1.1943078392839275e+308,NaN,NaN,-1.1943078392839275e+308,-8.55945893691469e+307,NaN,-1.1943078392839275e+308,NaN,NaN
1655715600,1.22456,1.22624,1.22409,1.22461,NaN,6.707962275403826e+307,NaN,NaN,NaN,NaN,NaN,6.707962275403826e+307,NaN,NaN,NaN,NaN
1655719200,1.22461,1.22596,1.22333,1.22494,8.440770215095634e+307,-1.0073284728475944e+308,NaN,NaN,NaN,NaN,8.440770215095634e+307,-1.0073284728475944e+308,NaN,NaN,NaN,NaN
1655722800,1.22494,1.22799,1.22435,1.22619,-6.614947112372377e+307,1.1668835607772897e+308,NaN,-6.614947112372377e+307,NaN,NaN,-6.614947112372377e+307,1.1668835607772897e+308,NaN,-6.614947112372377e+307,NaN,NaN
1655726400,1.22619,1.22708,1.22544,1.22623,9.93360472092477e+307,NaN,9.93360472092477e+307,NaN,NaN,NaN,9.93360472092477e+307,NaN,9.93360472092477e+307,NaN,NaN,NaN
1655730000,1.22623,1.22623,1.2226,1.22322,-1.1507031083256719e+308,-8.246949136831504e+307,NaN,-1.1507031083256719e+308,NaN,NaN,-1.1507031083256719e+308,-8.246949136831504e+307,NaN,-1.1507031083256719e+308,NaN,NaN
1655733600,1.22322,1.22582,1.22271,1.22531,NaN,6.46305147378631e+307,NaN,NaN,NaN,NaN,NaN,6.46305147378631e+307,NaN,NaN,NaN,NaN
1655737200,1.22531,1.22555,1.22438,1.22496,8.132593795077845e+307,-9.705504449386048e+307,NaN,NaN,NaN,NaN,8.132593795077845e+307,-9.705504449386048e+307,NaN,NaN,NaN,NaN
1655740800,1.22496,1.22556,1.22382,1.22539,-6.373432337328257e+307,1.1242801028967722e+308,NaN,-6.373432337328257e+307,NaN,NaN,-6.373432337328257e+307,1.1242801028967722e+308,NaN,-6.373432337328257e+307,NaN,NaN
1655744400,1.22539,1.22547,1.2234099999999999,1.2234099999999999,9.570924223439896e+307,-1.4272060795051348e+308,9.570924223439896e+307,NaN,NaN,NaN,9.570924223439896e+307,-1.4272060795051348e+308,9.570924223439896e+307,NaN,NaN,NaN
